gene	base_mean	l2fc	lfc_se	stat	pvalue	padj
Trappc9	47.21198256635602	0.19934317737072216	0.17032996513605356	1.170335338303474	0.24186604609836945	0.6885676967930623
Antkmt	99.64658363668852	-0.1449844369480878	0.1241151562764135	-1.1681444982045297	0.24274848370325905	0.6886188682414857
Clptm1	90.06698340284399	0.14925558623437313	0.12790499940516645	1.1669253502873185	0.2432405174157039	0.6886188682414857
Mfap1b	26.305871777449415	0.2614305930973641	0.2241520883598087	1.166308978026187	0.24348954457157504	0.6886188682414857
Ndufb11	240.403521032285	-0.1262741909750108	0.10817148757445876	-1.167351894722639	0.24306828946132497	0.6886188682414857
Pigt	70.05470998332042	0.16508819775556846	0.14154214312189548	1.1663536676380208	0.24347148302197424	0.6886188682414857
Reps1	24.66531942449363	0.2786622312327758	0.23868954048032637	1.1674672910761421	0.24302171004081743	0.6886188682414857
Slc35b4	39.658224892943615	0.22026792429765113	0.18883218975604577	1.1664744479329374	0.24342267371940465	0.6886188682414857
Smim12	185.4347662702077	0.11155532227976518	0.09559807929947647	1.1669201211700089	0.24324262933425697	0.6886188682414857
Tpm3	163.954129344174	0.14548745290195758	0.12453962564640872	1.1682021055292364	0.24272525139422876	0.6886188682414857
Steep1	32.98502659027591	0.24071151404423496	0.2065529409977082	1.1653744211122403	0.2438674665448257	0.689072435576035
Tmem176a	29.45375618159576	-0.28545729345957055	0.24490375911628745	-1.165589676898455	0.2437803835637895	0.689072435576035
Extl3	73.04375921885355	0.16351715377515327	0.14048540131315349	1.163944098438101	0.24444666688367384	0.6891720670707939
Ids	172.1444161711576	-0.154286185877977	0.13245247669881105	-1.1648418340173017	0.24408302165745385	0.6891720670707939
Isca2	52.095800980775536	-0.20153975758997555	0.17308623296843065	-1.1643892996777772	0.24426628196538577	0.6891720670707939
Mrpl20	212.45249871748968	-0.1114995635831751	0.09573935472969294	-1.164615783112169	0.2441745521590237	0.6891720670707939
Nfx1	37.97314647517266	0.2198736047801728	0.1888659540361108	1.164178085469726	0.24435184926635617	0.6891720670707939
Rps26	230.3181030298905	-0.1557465914134149	0.13388398141382962	-1.163295188630587	0.2447097571132908	0.6896069000501323
Ndufv3	302.39269007054	-0.09670329146751108	0.08316847359569403	-1.1627397652818987	0.24493510253654568	0.6899350264868905
Eif6	82.54491869729608	0.15336194994633628	0.13201782609863771	1.161676074197368	0.24536706786775597	0.6905377054385757
Pdzd4	151.0849318695261	-0.16920419079486201	0.14564261989953112	-1.1617766208242093	0.2453262129923638	0.6905377054385757
Dnajc11	54.658851400311065	0.18404238274471124	0.15855947636198772	1.1607151270135796	0.2457577680611869	0.6906626948861673
Dok5	21.91859424456368	-0.31341403427368053	0.27009312288126014	-1.1603925006689837	0.24588903866848769	0.6906626948861673
Fa2h	27.18566161231593	-0.3042209620132692	0.26205718244331583	-1.160895340386534	0.24568446401507676	0.6906626948861673
Qsox1	28.635133669122144	0.25273501107806656	0.21783247415327023	1.160226509203758	0.24595659663191688	0.6906626948861673
Rab9	30.756120825439517	-0.25654862699276015	0.221005264642148	-1.1608258627149175	0.2457127231116557	0.6906626948861673
Agpat4	62.828236160061344	-0.18757906468799151	0.16175368570239534	-1.1596586740725732	0.24618780200086832	0.6907544477260182
Calb2	26.497187585367964	-0.40641700144101867	0.3508008313359552	-1.1585405880974122	0.24664349814621203	0.6907544477260182
Grwd1	34.682220207385896	0.23006741732480057	0.19850824950883167	1.1589816438060163	0.2464636673875311	0.6907544477260182
Kcnh3	161.85921448776574	-0.14385928482216703	0.12416635502561892	-1.158601174951821	0.24661878974417464	0.6907544477260182
Pcsk1n	209.43907261885215	-0.19704756432024012	0.17001683775400037	-1.1589885268031563	0.24646086172524204	0.6907544477260182
Ppp2r3d	39.20591468070318	-0.23174551808215504	0.19989098732567037	-1.1593595148168736	0.2463096718954638	0.6907544477260182
Ncoa4	69.12096518734278	0.16405101454860704	0.14164443163258633	1.1581889429592367	0.24678693956508735	0.6908507565818951
Bcl11a	45.12813397647524	0.2057634205949951	0.1778501313574335	1.1569483757167602	0.24729345260891447	0.6914384228786603
Hsf1	29.51149638524454	-0.26310963829547973	0.2275368030265428	-1.1563388198997735	0.2475425955941281	0.6914384228786603
Kcnc1	79.13758972969467	0.17889914744929264	0.15468912830828463	1.1565075671818328	0.24747360614582348	0.6914384228786603
Mapk8ip1	437.66275156373456	-0.13905624745773842	0.12024094099146652	-1.156480033432267	0.24748486193062913	0.6914384228786603
Trim2	48.46938685796957	0.19744094500963996	0.17066868077598302	1.156866884491817	0.2473267502434733	0.6914384228786603
Asic2	55.82557190118982	0.18224931623603313	0.1578567703432964	1.1545232798041507	0.24828569996988664	0.6918364349516622
Cic	112.03234242062064	-0.16167232133904835	0.14011468180642875	-1.153857106583605	0.24855875705603525	0.6918364349516622
Dgcr2	78.88750094159604	0.15989964248094443	0.13849828890916327	1.1545243175229236	0.24828527478413256	0.6918364349516622
Id1	44.604481221666006	-0.2500325986587783	0.21634952830776025	-1.1556882079405482	0.24780871322352632	0.6918364349516622
Rnft2	59.60949424895856	0.19419861409744943	0.1682938499470955	1.1539257920506143	0.24853059392977023	0.6918364349516622
Snx3	139.58202100066322	-0.12837273991436826	0.11118995093126996	-1.154535448924872	0.2482807139335367	0.6918364349516622
Tyro3	160.09184623452043	-0.13038543378480358	0.11297807090532996	-1.154077359791885	0.24846845445253907	0.6918364349516622
Zc3hc1	44.099235296677634	0.20200643972809387	0.17490478683988483	1.154950892870754	0.24811053669867816	0.6918364349516622
Eci1	34.848297201395866	-0.25351625974295816	0.21982591149204497	-1.153259222364841	0.2488040020175535	0.6922149111906902
Ppp6c	27.017526578799075	0.2582933503611635	0.2240742586635411	1.152713175987805	0.2490281315098569	0.6925343341154273
Rida	95.14639910094836	-0.2313689172970481	0.20077400724796343	-1.1523848154870902	0.24916297788214845	0.6926052939374333
Odf2	48.00821193929114	-0.21446034272282233	0.18618743055384523	-1.1518518843343757	0.24938194302488476	0.692909916255546
Gm42517	71.25852184519282	-0.16924752353022085	0.14697531196370212	-1.1515370933318323	0.2495113442028784	0.6929655263153155
Sgtb	83.57501563955313	0.1785437638184158	0.15512533484717592	1.1509645667763484	0.2497468130296804	0.6933155392388367
Ncs1	259.7367276953818	-0.1640882225711793	0.1429260272425713	-1.1480639722301378	0.2509421557793165	0.694811371637716
Nwd1	33.358757506382176	-0.285970442006365	0.24886570905074323	-1.149095402083122	0.25051664412473135	0.694811371637716
Pmp22	53.05497902184052	-0.2392486612944855	0.20834232958163507	-1.148343986432869	0.2508265873535709	0.694811371637716
Smim8	34.5303748261006	-0.24737637952027833	0.21535058608909335	-1.148714679689497	0.25067365070809067	0.694811371637716
Thrap3	69.80233702072378	0.1658633223766084	0.1443118086684514	1.1493399182437691	0.2504158440157918	0.694811371637716
Tmed3	43.854462285582635	-0.2157962727641038	0.18796599041161496	-1.1480602011648229	0.2509437124399517	0.694811371637716
Rnf6	44.41375613978073	0.2049970874974398	0.17868221461354986	1.1472719203800066	0.2512692553608321	0.6954087954175935
Ahi1	33.521261451184536	-0.28830727003556655	0.2514573756717962	-1.1465452912857368	0.25156959835632403	0.6959359849726257
Slc36a4	22.444207985117973	0.2813169285152339	0.2455792313714724	1.145524102116369	0.25199211717095366	0.6968005509724973
Ggps1	51.41002737638387	0.19421282286383976	0.16959880329325838	1.1451308564248566	0.2521549551507923	0.6969466146947072
Rfng	55.89550795069031	-0.18782178595444385	0.16414661871752753	-1.1442318301887036	0.2525275058697032	0.6976719361903924
Fastk	106.45583625609282	-0.14023494193297284	0.12265954412276088	-1.143286019330237	0.252919857726367	0.6979097017096292
Foxo3	40.01507254084913	0.21759569630424652	0.19035775672734576	1.1430881517264062	0.2530019930710159	0.6979097017096292
H2-DMa	22.083993350088196	-0.30995461418582926	0.27124828889398256	-1.1426970302731572	0.2531644032405253	0.6979097017096292
Tax1bp1	64.5921362394739	0.16904605391558716	0.14792601786802284	1.142774316188294	0.2531323051043108	0.6979097017096292
Tmem14c	131.80455379345966	-0.12554561822338278	0.10982538670159536	-1.143138412655906	0.2529811278713127	0.6979097017096292
Eif3h	184.68008899421383	-0.11809855545968434	0.10342076107772624	-1.141923093864364	0.2534859883474904	0.6983228163542485
Timm13	208.17725939046915	-0.1085203680286589	0.09504274886701676	-1.1418058644379063	0.2535347241696561	0.6983228163542485
Capns1	134.64876043027598	-0.12317967078834356	0.1079165530963288	-1.1414344440596669	0.25368917794717344	0.698405714734021
Srsf3	59.45671356757051	0.17677418459373812	0.1549015653851913	1.1412033451963932	0.25378531259948167	0.698405714734021
Pdgfb	29.086029968241615	-0.26051229655021935	0.22836525283218767	-1.1407702937261417	0.2539655256524398	0.6985981784664377
Zdhhc8	92.83840486563663	-0.15364610534283393	0.13473059687676003	-1.1403950468903228	0.2541217554951283	0.6987245317107802
Il11ra1	71.92878665264735	-0.1732340779009201	0.15203181141903052	-1.1394594084224376	0.2545115894008733	0.698795055841376
Lsm5	32.55322311196392	-0.2683593759402463	0.23548199043030585	-1.1396174095940936	0.25444572901055557	0.698795055841376
Pak1	297.1375442786595	0.13869912446555105	0.121709308316902	1.1395933999099856	0.25445573631891044	0.698795055841376
Shc2	26.123864198734363	-0.2777663313530693	0.24380981346961983	-1.1392746149148776	0.25458863281482175	0.698795055841376
Upp2	41.28688314728822	-0.2272354437935661	0.1995175036060423	-1.1389248546446045	0.25473449795883374	0.698892613499009
Arl8a	183.49848759255127	-0.10741694728197632	0.0943812439489448	-1.138117519833529	0.2550714133635792	0.6989610807744143
Ndufa1	527.0105307478908	-0.1147329655075516	0.10081345795195482	-1.138071918555065	0.25509045284142795	0.6989610807744143
Rnaset2b	36.58985783485367	-0.2628946384932137	0.23096325942341897	-1.1382530673904967	0.25501482528603314	0.6989610807744143
Zfyve1	28.518123086520134	0.24817546114824085	0.2181492940297742	1.137640450554786	0.25527064857157	0.6991524248598772
Acin1	79.47859973114198	-0.1741785135462362	0.15317824183455375	-1.1370969627289798	0.25549775350449067	0.6994720261240054
Snx21	78.8077688424658	-0.163866741759727	0.14415649974019776	-1.1367280840964613	0.2556519752213447	0.6995919062752565
2610044O15Rik8	35.6466965711977	0.23803473598653965	0.20968486572157724	1.135202272073397	0.25629057775902064	0.7005235295076101
Atp5c1	441.9625032422831	0.08352244280139598	0.07358013902889886	1.1351221118050925	0.25632415807397635	0.7005235295076101
Mif	502.6408003697132	0.1425272121769589	0.1255202790199137	1.135491518102402	0.25616943374944967	0.7005235295076101
Fyn	61.11777772311916	-0.17746479125063103	0.15652217865119122	-1.1337996492248572	0.25687859818310615	0.7014335859870593
Micall1	25.992811373516165	-0.27611476818788944	0.24351093480436933	-1.133890633739767	0.25684042643852645	0.7014335859870593
Adprh	63.21839060089902	0.16741029911281036	0.14778042298874816	1.132831370536521	0.2572850748726354	0.7022408226273784
Cat	22.397013701106054	-0.2954760059207163	0.2611152316073496	-1.1315923782073216	0.25780584591734856	0.7024516274780228
Dtx3	228.0684327516321	-0.10682308248111526	0.09435205022896943	-1.1321755300693694	0.25756064556409447	0.7024516274780228
Nefh	69.97184387529781	0.23965283192494435	0.21177617176100336	1.1316326569327202	0.25778890454622017	0.7024516274780228
Usp9x	29.18621662829602	0.24718080318007823	0.2184220367357027	1.1316660483263163	0.2577748605960703	0.7024516274780228
Depdc5	44.66384711254723	0.23195724907142024	0.2050661865725023	1.1311335766679915	0.25799887392520904	0.7025655689077016
Krr1	24.152665755589695	0.2679756250067401	0.23698382209779617	1.1307760278089976	0.2581493721498629	0.7025655689077016
Pdlim7	93.407880634424	0.14727615875666586	0.13025191996666974	1.130702401886686	0.25818037007373784	0.7025655689077016
Wasl	26.29293071204056	0.25804082303681686	0.228294243166857	1.130299299085779	0.2583501298201867	0.7027256644099968
Polr2l	34.685300003911216	-0.2379193256365879	0.21059022195225	-1.129773849094165	0.2585715301131498	0.7029642412082131
Vopp1	68.80354161207285	-0.1766095907441225	0.15635192893731137	-1.1295645147744442	0.2586597705219171	0.7029642412082131
Taf11	70.20104253745458	0.1588319805029011	0.14070183671006442	1.1288550612896144	0.2589589806854016	0.7034756186286532
Hhatl	21.813292037215223	0.2928808802752318	0.25959037681747804	1.128242440516818	0.25921754478044934	0.7035746127609882
Tmem132b	32.113007572541264	0.23229837614322188	0.2058641400997564	1.128406219901417	0.2591484021791844	0.7035746127609882
Aamp	363.8651609064544	0.08007061323478852	0.07098807346070732	1.1279445874680412	0.2593433218939649	0.7036145371298791
Ctsb	423.400413203371	0.34806090382949145	0.30916153812786723	1.125822137957975	0.2602408117083085	0.7047214419731856
Foxo4	20.93653828371216	-0.30615085053135704	0.2719879387714082	-1.125604509943586	0.26033295829598335	0.7047214419731856
Nop56	74.15211914535408	0.16335596742256794	0.14504184569562176	1.126267848006977	0.2600521626201816	0.7047214419731856
Pgm1	49.77643578343614	0.1909550380069112	0.16952483823993278	1.1264133326388888	0.25999060599146273	0.7047214419731856
Plxnb1	47.03571624933093	-0.24487578133919272	0.2176912048264834	-1.124876779171568	0.2606412531244158	0.7047214419731856
Psd	1306.8695015083615	-0.20098745740339968	0.17846757953167686	-1.1261846993768732	0.2600873485248961	0.7047214419731856
Smim4	22.57356656421295	0.29089809506410036	0.2585837596913102	1.1249666081557717	0.26060318444329755	0.7047214419731856
Spout1	58.79714795905585	-0.1790704926541291	0.15918782090405956	-1.1249007093454253	0.2606311113652484	0.7047214419731856
Emd	39.92208617268269	0.2086808625254379	0.18570604092840776	1.1237160702052085	0.26113349672258773	0.7057511526184271
Cck	553.5780101830915	0.19189849574352064	0.1708421051683152	1.1232505918518183	0.26133108132237187	0.7059839659604374
Tmod3	46.38563639620115	0.19748382842385975	0.1759045344844787	1.1226761663798108	0.26157505385254426	0.7063418440562097
Pdhb	141.88662324255915	0.123224608857685	0.1098976258370924	1.1212672513994792	0.26217412093382886	0.7068097166816935
Rpl26	2215.787230096311	-0.1599082542558769	0.14257390365281392	-1.12158151077405	0.26204041658561283	0.7068097166816935
Rps15a	390.62818690376446	-0.1519050667696033	0.13548205276931852	-1.1212191110526484	0.2621946068195706	0.7068097166816935
Tmem135	30.791896570693204	0.2361924030747962	0.21063375157513145	1.1213416715437847	0.26214245398663205	0.7068097166816935
Kcnj9	165.53929084984324	-0.18444233826800224	0.1645419066724044	-1.1209444572392049	0.2623115055384405	0.7068240695814635
Nop16	30.696211093710808	-0.24777140460231029	0.221123552805196	-1.120511141662916	0.2624960073948508	0.7070204961081547
2810025M15Rik	36.17289453352296	-0.2293383219099296	0.2051783606576368	-1.1177510200142713	0.2636733457904008	0.7077841718568597
Amdhd2	32.62549084272753	-0.2466278223316087	0.22063572170008433	-1.1178054960060189	0.26365007370440197	0.7077841718568597
C1qbp	70.08470511960118	0.1599159297193216	0.14285118977407882	1.1194581576270446	0.2629447319348385	0.7077841718568597
Eme2	35.34295998680475	-0.23199914274683003	0.2073653673625645	-1.118794067194427	0.2632280033091944	0.7077841718568597
mt-Co2	3847.1959984508194	-0.27232879229724155	0.24361502462292148	-1.1178653398687728	0.2636245101029989	0.7077841718568597
Ndufa7	385.31856842530493	-0.10854988937752792	0.09705272084824708	-1.1184631242565364	0.2633692474161306	0.7077841718568597
Ndufv2	106.70503644729476	0.13768955274799102	0.12317802131393836	1.1178094215125258	0.2636483967869145	0.7077841718568597
Slc4a3	88.32473134751015	-0.149974410274324	0.13400538321617136	-1.119167056389012	0.263068876830377	0.7077841718568597
Auh	66.45010971306388	0.16736777238350808	0.14985660146487387	1.1168528496406531	0.2640572475267273	0.7085144697508757
Timp3	49.6925671232441	0.27346318560854527	0.24496374399596657	1.1163414681196575	0.26427599762412596	0.7088012044660618
Chpf	79.43750873393509	0.15271146948287498	0.1371231173718351	1.113681430307401	0.2654158785328976	0.7088573315792185
Dnajc16	25.0407180872455	0.2585509904102022	0.2317158147265841	1.115810721487796	0.26450316349971786	0.7088573315792185
Kcnma1	24.791666172030688	0.2601989315922719	0.23354815921363628	1.114112534512666	0.26523091193776077	0.7088573315792185
